dataset,image_id,mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_h,mean_s,mean_v,edge_density,grad_energy,spec_ratio,category
CVC-ColonDB,351,0.33116892,0.19244719,0.10749011,0.15738693,0.09441432,0.05465274,0.103762396,0.7012246,0.33201542,0.0080662025,0.008398279,0.00011149826,5_benchmark
CVC-ColonDB,137,0.49234837,0.36236948,0.28055173,0.2873122,0.23296092,0.19061062,0.10464987,0.4621603,0.4930426,0.016229965,0.012673467,0.006554007,5_benchmark
CVC-ColonDB,287,0.429571,0.27323964,0.11242289,0.32397747,0.2408173,0.09931747,0.14940687,0.7815888,0.43165737,0.007094077,0.0066560917,0.00024738675,5_benchmark
CVC-ColonDB,274,0.44506624,0.2983348,0.120837234,0.33285487,0.2549178,0.11078525,0.15335633,0.7757181,0.44657227,0.007205575,0.007406351,0.0006898955,5_benchmark
CVC-ColonDB,232,0.46953946,0.27050713,0.13615069,0.31634328,0.19598672,0.1043679,0.1289649,0.73573637,0.47109967,0.00961324,0.007865513,0.0014494774,5_benchmark
CVC-ColonDB,190,0.5000066,0.3240746,0.26932794,0.29975918,0.22685969,0.19484362,0.08724788,0.5309957,0.5011365,0.007961673,0.008490982,0.015142857,5_benchmark
CVC-ColonDB,240,0.44278562,0.26743343,0.143617,0.33640984,0.25470424,0.16257928,0.11752983,0.7129046,0.44425425,0.008648084,0.0076980856,0.012996515,5_benchmark
CVC-ColonDB,197,0.455757,0.2997926,0.24873732,0.30182204,0.21977605,0.18806103,0.094101205,0.5072929,0.45649424,0.0075261323,0.009532812,0.011752613,5_benchmark
CVC-ColonDB,96,0.54982275,0.32996485,0.21987271,0.2797282,0.18301865,0.12801065,0.08417979,0.6188285,0.5507118,0.011794426,0.0110907145,0.0020069687,5_benchmark
CVC-ColonDB,212,0.2667434,0.16227204,0.078253,0.20297197,0.124875344,0.06672356,0.175635,0.72335875,0.26824045,0.008804878,0.0060801296,0.0019547038,5_benchmark
CVC-ColonDB,46,0.40537775,0.25043818,0.12370088,0.28670424,0.19822124,0.12035649,0.12592368,0.7156296,0.40658846,0.013763066,0.010416955,0.0067874566,5_benchmark
CVC-ColonDB,119,0.43235007,0.31017438,0.24985613,0.3427017,0.27860624,0.2314999,0.104310215,0.41942576,0.43304315,0.027728222,0.019375771,0.03422648,5_benchmark
CVC-ColonDB,127,0.44094017,0.33878842,0.2739507,0.3164611,0.25958112,0.21390049,0.18989803,0.3782454,0.44187304,0.015672473,0.010757783,0.020066202,5_benchmark
CVC-ColonDB,313,0.29504457,0.20401748,0.1445097,0.20110315,0.14664333,0.0973446,0.10293447,0.54097027,0.2959463,0.00895122,0.0070047113,0.000641115,5_benchmark
CVC-ColonDB,89,0.48125625,0.26542383,0.17429134,0.2470345,0.15824157,0.11198483,0.07190263,0.63659585,0.48180592,0.016613241,0.013450028,0.0010940767,5_benchmark
CVC-ColonDB,65,0.2810456,0.17963116,0.14253983,0.20514753,0.13711856,0.0996969,0.10887854,0.50518495,0.28189135,0.012324042,0.009310824,0.0027038327,5_benchmark
CVC-ColonDB,126,0.3886362,0.302353,0.24351114,0.30159444,0.24753629,0.19896689,0.19774167,0.36501476,0.38954857,0.016745644,0.010599983,0.008160279,5_benchmark
CVC-ColonDB,150,0.3717845,0.2449142,0.20244853,0.29726332,0.20136836,0.16284107,0.16646354,0.4216999,0.37207255,0.021268293,0.012332635,0.004794425,5_benchmark
CVC-ColonDB,362,0.3701088,0.22399493,0.11934401,0.30963123,0.22104529,0.122688375,0.106330134,0.67184323,0.3712398,0.009853658,0.0072271433,0.0019721254,5_benchmark
CVC-ColonDB,175,0.41020137,0.26091138,0.21584557,0.28074816,0.1922271,0.15814763,0.10969935,0.51398325,0.41097364,0.0080627175,0.008267453,0.00048780488,5_benchmark
CVC-ColonDB,376,0.3218838,0.209145,0.11340312,0.2995299,0.2189875,0.11791699,0.110129066,0.64179707,0.3229309,0.007930313,0.007232875,0.0010174216,5_benchmark
CVC-ColonDB,5,0.45516157,0.30001613,0.22047757,0.2570532,0.19012225,0.15644084,0.10548009,0.56940097,0.45608318,0.015885018,0.011155225,0.008456446,5_benchmark
CVC-ColonDB,88,0.55544865,0.32465312,0.20909281,0.2745544,0.17941439,0.12071315,0.08149948,0.6347951,0.55633605,0.013822299,0.012911253,0.00096515677,5_benchmark
CVC-ColonDB,380,0.4304669,0.22117421,0.043658536,0.49484974,0.41560847,0.20440485,0.02957738,0.38681185,0.43047038,0.016756097,0.008726586,0.043658536,5_benchmark
CVC-ColonDB,103,0.4707232,0.34544283,0.27410904,0.28288862,0.23445825,0.20237693,0.098862715,0.43963537,0.47114205,0.013986062,0.012339101,0.02171777,5_benchmark
CVC-ColonDB,255,0.45967162,0.28458154,0.15254153,0.3585024,0.26554027,0.15224668,0.12761335,0.7294856,0.4610734,0.009390244,0.008815678,0.0023728223,5_benchmark
CVC-ColonDB,14,0.4794909,0.31112835,0.2311939,0.3009168,0.21547668,0.16307937,0.12966833,0.5474785,0.4802398,0.01325784,0.010986545,0.0057491288,5_benchmark
CVC-ColonDB,319,0.3572724,0.23370276,0.13968895,0.2469984,0.19089699,0.10757042,0.10291955,0.6334911,0.3582275,0.007480836,0.00834809,0.0019233449,5_benchmark
CVC-ColonDB,205,0.4587574,0.2835146,0.1301178,0.31682038,0.21523866,0.11156689,0.12956874,0.7253874,0.4601175,0.015912892,0.010813669,0.0033344948,5_benchmark
CVC-ColonDB,165,0.40264273,0.270709,0.22305389,0.27815405,0.21123609,0.17387325,0.13377576,0.5211152,0.40424988,0.008940767,0.009937829,0.0017142857,5_benchmark
CVC-ColonDB,303,0.45716742,0.30776906,0.1964914,0.27861503,0.21454312,0.14332666,0.10189241,0.6086674,0.45818365,0.015219512,0.010335796,0.000271777,5_benchmark
CVC-ColonDB,199,0.58220685,0.39334866,0.32317063,0.34129077,0.25815985,0.2174479,0.08968001,0.51964295,0.5832058,0.008895471,0.010343999,0.0010627178,5_benchmark
CVC-ColonDB,193,0.4284647,0.27629426,0.22506721,0.2891551,0.20152557,0.16676967,0.10308732,0.5357349,0.42933542,0.009571428,0.009486234,0.002195122,5_benchmark
CVC-ColonDB,72,0.435419,0.28915936,0.2283752,0.255026,0.1844896,0.13852134,0.10891473,0.53130686,0.43647745,0.0097491285,0.009544308,0.00087804877,5_benchmark
CVC-ColonDB,164,0.3708086,0.24671546,0.1996767,0.25350118,0.191668,0.15431789,0.11234915,0.5246687,0.37179002,0.0076376307,0.008327823,0.00021602788,5_benchmark
CVC-ColonDB,289,0.41265196,0.25880507,0.116260014,0.31531057,0.2430588,0.11981677,0.14452554,0.77333844,0.41420388,0.009104529,0.0076175234,0.0030801394,5_benchmark
CVC-ColonDB,101,0.37239143,0.27332297,0.22914688,0.34008288,0.26395068,0.21991895,0.17296933,0.40451464,0.37310094,0.021770034,0.014312556,0.005728223,5_benchmark
CVC-ColonDB,115,0.52525264,0.24335666,0.1366235,0.32816863,0.16587082,0.08965847,0.09882328,0.6726,0.52564555,0.008982578,0.00986272,0.0012996516,5_benchmark
CVC-ColonDB,42,0.41861993,0.23753266,0.11981634,0.3015319,0.19692105,0.12070826,0.11355705,0.70905864,0.41975558,0.015212543,0.011373288,0.006770035,5_benchmark
CVC-ColonDB,314,0.31672356,0.20733806,0.13257958,0.2745697,0.2024175,0.10788784,0.10436091,0.58422315,0.31768778,0.0077003483,0.008310523,0.0003554007,5_benchmark
CVC-ColonDB,41,0.44111457,0.25892928,0.12485039,0.30264038,0.19736804,0.12129021,0.122963525,0.7324186,0.4423371,0.014222996,0.01042029,0.0075574913,5_benchmark
CVC-ColonDB,156,0.5156619,0.34594873,0.28846452,0.31651136,0.24622168,0.21365933,0.08506856,0.5029969,0.5181873,0.0117317075,0.011996648,0.017439025,5_benchmark
CVC-ColonDB,305,0.38668528,0.27587456,0.18675688,0.26434076,0.21598077,0.14914957,0.10499742,0.5760785,0.38754043,0.011885017,0.009702283,0.0012264808,5_benchmark
CVC-ColonDB,173,0.43641096,0.29075986,0.24463952,0.29533538,0.21833235,0.18782328,0.11033209,0.49518102,0.43717697,0.0070836237,0.009023774,0.005170732,5_benchmark
CVC-ColonDB,184,0.5084539,0.33010122,0.27296266,0.31168538,0.22213192,0.18811604,0.080474116,0.51734126,0.5092661,0.0079477355,0.009564473,0.00027526132,5_benchmark
CVC-ColonDB,169,0.5288954,0.3858807,0.32228047,0.32858086,0.29277685,0.25719863,0.10140367,0.4755276,0.53182614,0.01212892,0.0120497905,0.06507666,5_benchmark
CVC-ColonDB,298,0.42330343,0.2685405,0.110388234,0.33039716,0.24141303,0.109206334,0.14955752,0.7802956,0.42480686,0.0076898956,0.0075550335,0.0021114983,5_benchmark
CVC-ColonDB,367,0.41403407,0.25959277,0.13872819,0.3465925,0.2552635,0.14568858,0.108936734,0.6708505,0.41523442,0.007599303,0.007245535,6.968641e-05,5_benchmark
CVC-ColonDB,200,0.50405806,0.3184809,0.26429603,0.29622856,0.20959283,0.1805812,0.08006528,0.53456044,0.50491244,0.0080662025,0.009315443,5.2264808e-05,5_benchmark
ETIS-LaribPolypDB,48,0.68779045,0.5499695,0.48940873,0.22965401,0.20864457,0.20019037,0.05877392,0.29585978,0.68781096,0.014815566,0.009769353,0.03516711,5_benchmark
ETIS-LaribPolypDB,24,0.59841406,0.50102,0.44271278,0.29595974,0.2984333,0.28157213,0.09510784,0.30651903,0.59847414,0.011312799,0.009081628,0.1753902,5_benchmark
ETIS-LaribPolypDB,113,0.4422649,0.2814523,0.17899598,0.17631817,0.14620923,0.11683429,0.086935356,0.58861643,0.44229534,0.011471669,0.01010944,0.0015760341,5_benchmark
ETIS-LaribPolypDB,167,0.6294287,0.468399,0.41791046,0.2780438,0.27517113,0.26203695,0.10466762,0.37020224,0.62943757,0.0043233195,0.0074019367,0.15061308,5_benchmark
ETIS-LaribPolypDB,61,0.49044076,0.37676793,0.33363774,0.34702563,0.33722594,0.30065432,0.23220283,0.39419964,0.49051264,0.005750623,0.0061273957,0.13600203,5_benchmark
ETIS-LaribPolypDB,9,0.6946908,0.5266787,0.4448764,0.20870446,0.17578611,0.17425522,0.060858354,0.35643715,0.69471127,0.010107745,0.009056516,0.015777243,5_benchmark
ETIS-LaribPolypDB,161,0.61496,0.4362243,0.3133985,0.23890288,0.20360103,0.16933334,0.07159026,0.491043,0.6149943,0.008134534,0.009282719,0.0065196264,5_benchmark
ETIS-LaribPolypDB,149,0.67332834,0.50513846,0.46408522,0.286077,0.2673638,0.24999458,0.113950744,0.33441368,0.6733387,0.0034191068,0.005481,0.09974817,5_benchmark
ETIS-LaribPolypDB,115,0.4428484,0.2826204,0.17980236,0.17730878,0.1472419,0.11752377,0.0876052,0.5873452,0.44288105,0.011319559,0.010250475,0.0016529345,5_benchmark
ETIS-LaribPolypDB,75,0.7013884,0.5295467,0.46405333,0.25148717,0.2517906,0.24181046,0.066852905,0.35298643,0.7013993,0.004884438,0.00799565,0.13213082,5_benchmark
ETIS-LaribPolypDB,63,0.64855,0.50194997,0.410094,0.26602408,0.27118027,0.23254406,0.097970754,0.3763009,0.6486222,0.007379896,0.008422393,0.097006805,5_benchmark
ETIS-LaribPolypDB,112,0.6406101,0.480681,0.42036685,0.24563903,0.22950195,0.21551098,0.064036645,0.35361445,0.64062375,0.0057083704,0.008236562,0.084211774,5_benchmark
ETIS-LaribPolypDB,68,0.5552956,0.40399727,0.3469914,0.2147709,0.2131033,0.1967093,0.10282969,0.38781214,0.5554682,0.013222631,0.010521649,0.056596104,5_benchmark
ETIS-LaribPolypDB,153,0.6430253,0.4785777,0.31913984,0.1935617,0.1637678,0.14080039,0.07869259,0.49343395,0.6430399,0.0072725737,0.009822523,0.0016934973,5_benchmark
ETIS-LaribPolypDB,26,0.48437306,0.33095586,0.30716667,0.21367578,0.19936666,0.20365568,0.14618759,0.41135108,0.48439568,0.0058232984,0.00804368,0.006466388,5_benchmark
ETIS-LaribPolypDB,25,0.47597197,0.3238691,0.30217215,0.21270819,0.19823462,0.20207934,0.18735348,0.4126494,0.47599748,0.005691469,0.008195226,0.004214307,5_benchmark
ETIS-LaribPolypDB,53,0.6610544,0.4791239,0.4008991,0.210322,0.19360097,0.17544661,0.07348248,0.385976,0.66109216,0.009745215,0.009559081,0.034003466,5_benchmark
ETIS-LaribPolypDB,107,0.7081286,0.54494876,0.48111558,0.24604493,0.22850889,0.21586154,0.062409036,0.32574058,0.7081402,0.0040816325,0.0074258684,0.100094646,5_benchmark
ETIS-LaribPolypDB,165,0.581147,0.39824173,0.33972204,0.26607993,0.24745038,0.22488563,0.105803326,0.43859005,0.5811626,0.0043114885,0.007933504,0.04604555,5_benchmark
ETIS-LaribPolypDB,91,0.69678897,0.536139,0.43527928,0.2287626,0.1989163,0.18611644,0.07083699,0.37739632,0.6968565,0.056841172,0.017450184,0.021578569,5_benchmark
ETIS-LaribPolypDB,23,0.6709702,0.56192297,0.5033447,0.2574626,0.25359794,0.23912607,0.07545023,0.26692438,0.67099535,0.008301855,0.008248722,0.15545274,5_benchmark
ETIS-LaribPolypDB,183,0.3862364,0.25535727,0.22113217,0.16031884,0.13840492,0.12609944,0.14664799,0.43927446,0.38629395,0.0075320066,0.007858719,0.0025875692,5_benchmark
ETIS-LaribPolypDB,47,0.73206025,0.5956464,0.5330593,0.2271243,0.20523688,0.19935924,0.056815732,0.27522627,0.73207253,0.014856129,0.009135653,0.043257702,5_benchmark
ETIS-LaribPolypDB,14,0.40781286,0.25603744,0.22587785,0.24854414,0.2072359,0.1949046,0.18226957,0.45740455,0.4079859,0.011660962,0.009067802,0.029200997,5_benchmark
ETIS-LaribPolypDB,176,0.5005562,0.3498956,0.28758875,0.24100593,0.19937523,0.16992883,0.12778981,0.42464182,0.50057656,0.0031292518,0.005603741,0.0016013859,5_benchmark
ETIS-LaribPolypDB,16,0.4832446,0.30096543,0.269847,0.23674566,0.19070528,0.18258531,0.15355377,0.46570352,0.48330343,0.019716905,0.011957488,0.0056787934,5_benchmark
ETIS-LaribPolypDB,38,0.5282636,0.35547405,0.3455587,0.1953574,0.1633059,0.166875,0.34159186,0.3673483,0.5283321,0.008498753,0.01085189,0.008241011,5_benchmark
ETIS-LaribPolypDB,79,0.74571294,0.5490094,0.4916504,0.23811261,0.21105042,0.19803286,0.06323511,0.3406383,0.7457289,0.0056272447,0.008772229,0.034024592,5_benchmark
ETIS-LaribPolypDB,126,0.73078734,0.4917762,0.42690364,0.23806588,0.19283955,0.17397875,0.095130585,0.41106442,0.7308041,0.009425783,0.01044622,0.0062170955,5_benchmark
ETIS-LaribPolypDB,160,0.6363425,0.46406516,0.3379471,0.25770146,0.2266904,0.18755357,0.07349294,0.47600588,0.63635564,0.008295095,0.008965229,0.005095703,5_benchmark
ETIS-LaribPolypDB,173,0.49468997,0.34535518,0.2834902,0.23911802,0.19761033,0.16772656,0.14472039,0.42394686,0.49470913,0.003089534,0.006210645,0.0018946212,5_benchmark
ETIS-LaribPolypDB,3,0.56654984,0.35615328,0.3433918,0.23803258,0.20420091,0.19911948,0.26288354,0.42273512,0.5665792,0.008701568,0.009478464,0.00830946,5_benchmark
ETIS-LaribPolypDB,88,0.60962594,0.45844847,0.36971945,0.23551993,0.2085669,0.19482076,0.06987277,0.40489253,0.6097057,0.047384966,0.01661834,0.019499725,5_benchmark
ETIS-LaribPolypDB,120,0.52102935,0.34576547,0.2519255,0.21466441,0.17656201,0.15416342,0.09076967,0.51939195,0.5210611,0.014770778,0.010294031,0.001834622,5_benchmark
ETIS-LaribPolypDB,46,0.67501354,0.53817046,0.480898,0.21869713,0.1975844,0.19177072,0.058732044,0.2929912,0.6750417,0.016361179,0.009995612,0.03033084,5_benchmark
ETIS-LaribPolypDB,185,0.54690456,0.40518752,0.35743135,0.22667183,0.20377909,0.18753155,0.08571609,0.36181942,0.5469515,0.007825242,0.007437468,0.009646343,5_benchmark
ETIS-LaribPolypDB,15,0.4454421,0.2752866,0.24586397,0.233125,0.18610092,0.17538431,0.17211558,0.46857443,0.44552875,0.021161111,0.011974995,0.005138801,5_benchmark
ETIS-LaribPolypDB,116,0.47262797,0.31216478,0.21025133,0.20140475,0.17244743,0.14149837,0.10108585,0.557042,0.4726558,0.013420374,0.010574895,0.004071492,5_benchmark
ETIS-LaribPolypDB,32,0.43713334,0.2936151,0.27705675,0.22656694,0.20692351,0.20218381,0.28889638,0.42200238,0.43717688,0.0059263953,0.008186777,0.009159589,5_benchmark
ETIS-LaribPolypDB,168,0.57670283,0.3939075,0.33352423,0.2632029,0.24635445,0.22293933,0.1035239,0.44413322,0.57671833,0.0043444457,0.007950788,0.047809187,5_benchmark
ETIS-LaribPolypDB,103,0.63656086,0.4652383,0.40612808,0.22665824,0.2051534,0.18768314,0.06656074,0.36896318,0.6365776,0.006242447,0.008579362,0.033113617,5_benchmark
ETIS-LaribPolypDB,158,0.590929,0.42942968,0.28939274,0.20124531,0.18230082,0.15264492,0.07503583,0.510178,0.5909391,0.009282122,0.009112388,0.0037892424,5_benchmark
ETIS-LaribPolypDB,45,0.6936608,0.5580876,0.4970369,0.22968154,0.20893832,0.19995946,0.057992492,0.2910648,0.69369334,0.015030211,0.0096877385,0.034167405,5_benchmark
ETIS-LaribPolypDB,187,0.29892877,0.1876656,0.15627739,0.1375484,0.110941574,0.095168106,0.17547761,0.4707304,0.29901424,0.0061714626,0.0066232663,0.00073266577,5_benchmark
ETIS-LaribPolypDB,74,0.7425077,0.5544647,0.5300194,0.2189333,0.19848038,0.19135407,0.11790555,0.28800482,0.7425339,0.0066945534,0.00699023,0.0904652,5_benchmark
ETIS-LaribPolypDB,33,0.45698515,0.30901644,0.2881406,0.22077951,0.20698847,0.2092438,0.20610633,0.42577127,0.45702282,0.0066328645,0.008748231,0.0061283642,5_benchmark
ETIS-LaribPolypDB,71,0.7441135,0.55547035,0.5313844,0.21883327,0.1975337,0.19032887,0.11970118,0.28692582,0.744138,0.0067824395,0.0070366124,0.091140404,5_benchmark
ETIS-LaribPolypDB,11,0.7317345,0.56060225,0.47800282,0.21836759,0.18595953,0.18411423,0.060649343,0.34410277,0.7317623,0.009533105,0.009124422,0.017294122,5_benchmark
ETIS-LaribPolypDB,130,0.6265054,0.43005636,0.37641805,0.2790943,0.2774656,0.25556502,0.15455638,0.43153632,0.6265327,0.005817383,0.009193569,0.091906875,5_benchmark
ETIS-LaribPolypDB,69,0.7547758,0.56725353,0.5434884,0.22510031,0.2114401,0.20524769,0.11485589,0.28179145,0.7548136,0.005427811,0.0066147074,0.12883846,5_benchmark
ETIS-LaribPolypDB,137,0.6958647,0.49313527,0.48240536,0.26415431,0.23887148,0.2279981,0.28687167,0.32932016,0.6958818,0.004794862,0.006208248,0.08131153,5_benchmark
ETIS-LaribPolypDB,159,0.62749237,0.45530507,0.3324473,0.2576511,0.23698582,0.20691845,0.073804736,0.48168203,0.627528,0.01038746,0.011107625,0.032871086,5_benchmark
ETIS-LaribPolypDB,44,0.6761815,0.54189026,0.48067176,0.22964455,0.20958216,0.20053218,0.05889846,0.29749745,0.67620265,0.013663751,0.0090835495,0.03230236,5_benchmark
ETIS-LaribPolypDB,17,0.5105742,0.3233915,0.29172587,0.23617865,0.19621986,0.18852372,0.102548204,0.4573797,0.5105826,0.018096928,0.010663576,0.011313643,5_benchmark
ETIS-LaribPolypDB,29,0.48092312,0.32973027,0.30841708,0.2122947,0.19811025,0.20141116,0.19108377,0.4041607,0.4809474,0.0058706217,0.008422158,0.0043807835,5_benchmark
ETIS-LaribPolypDB,34,0.46291393,0.31295153,0.29081562,0.23618434,0.22044802,0.21875201,0.20088162,0.435666,0.46293145,0.00563147,0.007933281,0.0067072297,5_benchmark
ETIS-LaribPolypDB,125,0.6571635,0.4758342,0.42409316,0.3032524,0.30378902,0.27493823,0.16939224,0.39612278,0.65718013,0.0047847214,0.008333816,0.14523007,5_benchmark
ETIS-LaribPolypDB,41,0.51696044,0.35039195,0.34376845,0.21134175,0.17756242,0.18175243,0.3825579,0.37010643,0.51700544,0.0063168122,0.009127364,0.007033422,5_benchmark
ETIS-LaribPolypDB,76,0.6915412,0.5097754,0.44541848,0.24968119,0.24028258,0.23100711,0.052968953,0.36868793,0.6915517,0.004099379,0.0069255624,0.10068534,5_benchmark
ETIS-LaribPolypDB,145,0.7838883,0.5568029,0.47866833,0.23407185,0.20276676,0.18395439,0.059557877,0.38450345,0.7839102,0.008923818,0.010380175,0.023505302,5_benchmark
ETIS-LaribPolypDB,72,0.74101555,0.5546847,0.5312558,0.2223183,0.2097974,0.20341767,0.12174897,0.28551552,0.74104726,0.0060886466,0.006739814,0.1295762,5_benchmark
ETIS-LaribPolypDB,133,0.7222799,0.5116928,0.49885595,0.24877588,0.23454843,0.22530852,0.25048774,0.32469067,0.72229135,0.0048413402,0.00630091,0.10943592,5_benchmark
ETIS-LaribPolypDB,127,0.75859517,0.52190274,0.4611843,0.23963289,0.23334292,0.21672265,0.086468674,0.39600617,0.7586146,0.01047957,0.011723752,0.08143491,5_benchmark
ETIS-LaribPolypDB,186,0.525634,0.38836044,0.3429256,0.22142777,0.19928777,0.18297642,0.09696868,0.36591813,0.5256722,0.008425234,0.007626403,0.009421557,5_benchmark
ETIS-LaribPolypDB,65,0.5767717,0.425569,0.36458746,0.23396154,0.22996208,0.20718965,0.103543036,0.38342655,0.57695866,0.010156758,0.009466826,0.03815608,5_benchmark
ETIS-LaribPolypDB,136,0.7198241,0.49922413,0.4819316,0.24762118,0.23011409,0.21772748,0.23492645,0.34399736,0.7198394,0.0051988,0.006516315,0.08282757,5_benchmark
ETIS-LaribPolypDB,95,0.3637823,0.1998095,0.139768,0.12943642,0.09890759,0.084239036,0.06665024,0.6025667,0.36381108,0.006239912,0.007542162,0.00036422024,5_benchmark
ETIS-LaribPolypDB,190,0.5697603,0.42112085,0.3688238,0.25895473,0.23234384,0.2137662,0.09397676,0.37356392,0.5697948,0.0064892042,0.00708145,0.020345628,5_benchmark
ETIS-LaribPolypDB,122,0.71920323,0.4715008,0.40782937,0.23389913,0.18331644,0.1680406,0.09777339,0.42693448,0.7192194,0.009722399,0.010772252,0.004149237,5_benchmark
ETIS-LaribPolypDB,54,0.5035872,0.349503,0.28690252,0.19930802,0.18507938,0.16577834,0.1082158,0.43292087,0.50374573,0.010550556,0.009411129,0.010069718,5_benchmark
ETIS-LaribPolypDB,56,0.5979453,0.43661594,0.38492647,0.27758685,0.25093699,0.23676236,0.09379143,0.38393754,0.59803987,0.0073241224,0.007556022,0.033372205,5_benchmark
ETIS-LaribPolypDB,87,0.6819674,0.52896863,0.4342319,0.23964971,0.21227401,0.20009048,0.07029896,0.36968413,0.6820153,0.053596992,0.016793244,0.037654962,5_benchmark
ETIS-LaribPolypDB,100,0.6430208,0.4749262,0.41472968,0.22962183,0.21210586,0.19440041,0.06743094,0.362217,0.6430388,0.006226391,0.008496168,0.044183884,5_benchmark
ETIS-LaribPolypDB,140,0.7516002,0.54587805,0.45843863,0.22681199,0.22006264,0.20869567,0.060366094,0.38810638,0.75161076,0.0043697977,0.007734387,0.10236447,5_benchmark
ETIS-LaribPolypDB,193,0.59993035,0.45008054,0.38945994,0.24865854,0.23700792,0.22745575,0.07268321,0.3731661,0.59997314,0.014000084,0.010502575,0.071387164,5_benchmark
ETIS-LaribPolypDB,52,0.61230296,0.46320516,0.3951545,0.28501588,0.25853392,0.22320579,0.11423943,0.36763036,0.6124287,0.0066734273,0.0076556155,0.01696455,5_benchmark
